DIN/PIN,"Plan","Rec Eff Date","Rec End Date","Ben Grp List","LCA Ind","Pay Gen Ind","Brand Nm","Manuf","Generic Nm","Dosage Form","Trial Flg","Max Price","LCA Price","RDP Cat","RDP Sub Cat","RDP Price","RDP Excl Plans","Can Fed Reg Cd","Pcare Plan Desc","Max Days Supply","Qty Limit","Formulary List Date","Ltd Use Flag","Max Daily Qty","Max Period Qty","Max Period Qty Days","Max Annual Qty","BGTS Cat Cd","BGTS Cat Desc","BGTS Max Annual Qty"	
00004480,"W",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Vasoxyl Inj 20mg/Ml","000000","METHOXAMINE HCL 20 MG/ML HH","AMPUL","N", 0008.8679, 0000.0000,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004480,"W",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Vasoxyl Inj 20mg/Ml","000000","METHOXAMINE HCL 20 MG/ML HH","AMPUL","N", 0008.8679, 0000.0000,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004480,"W",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Vasoxyl Inj 20mg/Ml","000000","METHOXAMINE HCL 20 MG/ML HH","AMPUL","N", 0008.8679, 0000.0000,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004502,"NB",20000928,40001230,"","","N","Alkeran Inj 100mg","000000","MELPHALAN HCL 100 MG HS","VIAL","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004561,"NB",20101015,40001230,"","","N","Sudafed Syr 30mg/5ml","000000","PSEUDOEPHEDRINE HCL 30 MG/5 ML ST","SYRUP","N", 0000.0000, 0000.0000,"","",,"","O","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004588,"NB",20150915,40001230,"","P","Y","Zyloprim 100","009985","ALLOPURINOL 100 MG TA","TABLET","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"B",20220401,20221231,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3144, 0000.2597,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"B",20230101,20230331,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3144, 0000.2597,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"B",20230401,20231231,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3734, 0000.2597,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"B",20240101,20240312,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3734, 0000.2597,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"B",20240313,20240331,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3734, 0000.2597,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"B",20240401,20241231,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.4421, 0000.2597,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"C",20220401,20221231,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3144, 0000.2597,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"C",20230101,20230331,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3144, 0000.2597,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"C",20230401,20231231,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3734, 0000.2597,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"C",20240101,20240312,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3734, 0000.2597,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"C",20240313,20240331,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3734, 0000.2597,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"C",20240401,20241231,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.4421, 0000.2597,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"F",20220401,20221231,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3144, 0000.2597,"","",,"","P","At Home Program", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"F",20230101,20230331,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3144, 0000.2597,"","",,"","P","At Home Program", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"F",20230401,20231231,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3734, 0000.2597,"","",,"","P","At Home Program", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"F",20240101,20240312,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3734, 0000.2597,"","",,"","P","At Home Program", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"F",20240313,20240331,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3734, 0000.2597,"","",,"","P","At Home Program", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"F",20240401,20241231,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.4421, 0000.2597,"","",,"","P","At Home Program", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"I",20220401,20221231,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3144, 0000.2597,"","",,"","P","Fair PharmaCare", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"I",20230101,20230331,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3144, 0000.2597,"","",,"","P","Fair PharmaCare", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"I",20230401,20231231,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3734, 0000.2597,"","",,"","P","Fair PharmaCare", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"I",20240101,20240312,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3734, 0000.2597,"","",,"","P","Fair PharmaCare", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"I",20240313,20240331,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3734, 0000.2597,"","",,"","P","Fair PharmaCare", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"I",20240401,20241231,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.4421, 0000.2597,"","",,"","P","Fair PharmaCare", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"W",20220401,20221231,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3144, 0000.2597,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"W",20230101,20230331,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3144, 0000.2597,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"W",20230401,20231231,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3734, 0000.2597,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"W",20240101,20240312,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3734, 0000.2597,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"W",20240313,20240331,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.3734, 0000.2597,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004596,"W",20240401,20241231,"B ,C ,F ,U ,W ","P","Y","Imuran","017065","AZATHIOPRINE 50 MG TA","TABLET","N", 0001.4421, 0000.2597,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004618,"NB",20101015,40001230,"","","N","Myleran","017065","BUSULFAN 2 MG TA","TABLET","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004626,"SA",20220401,20230331,"LC","","N","Leukeran","017065","CHLORAMBUCIL 2 MG TA","TABLET","N", 0001.9233, 0000.0000,"","", 0000.0000,"D ,G ,S ","P","Available With Special Authority Only", 100, 99999999,20040501,"Y", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004626,"SA",20230401,20240331,"LC","","N","Leukeran","017065","CHLORAMBUCIL 2 MG TA","TABLET","N", 0002.0676, 0000.0000,"","", 0000.0000,"D ,G ,S ","P","Available With Special Authority Only", 100, 99999999,20040501,"Y", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004626,"SA",20240401,40001230,"LC","","N","Leukeran","017065","CHLORAMBUCIL 2 MG TA","TABLET","N", 0002.2226, 0000.0000,"","", 0000.0000,"D ,G ,S ","P","Available With Special Authority Only", 100, 99999999,20040501,"Y", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004685,"NB",20150915,40001230,"","P","Y","Lanoxin Tab 0.25mg","000000","DIGOXIN 0.25 MG TA","TABLET","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004715,"NB",20101015,40001230,"","","N","Alkeran","017065","MELPHALAN 2 MG TA","TABLET","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004723,"SA",20180221,40001230,"LC","P","Y","Purinethol","014318","MERCAPTOPURINE 50 MG TA","TABLET","N", 0005.4105, 0003.0642,"","", 0000.0000,"D ,G ,S ","P","Available With Special Authority Only", 100, 99999999,20040501,"Y", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004758,"NB",20120402,40001230,"NB","","N","Kemadrin Tab 5mg","009985","PROCYCLIDINE HCL 5 MG TA","TABLET","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,20081003,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004766,"NB",20101015,40001230,"","","N","Sudafed Tab 60mg","000000","PSEUDOEPHEDRINE HCL 60 MG TA","TABLET","N", 0000.0000, 0000.0000,"","",,"","O","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004774,"NB",20190319,40001230,"","","N","Daraprim","015529","PYRIMETHAMINE 25 MG TA","TABLET","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004782,"NB",20150915,40001230,"","","N","Quinidine Sulfate Tab 200mg","000000","QUINIDINE SULFATE 200 MG TA","TABLET","N", 0000.0000, 0000.0000,"","",,"","E","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004863,"NB",20101015,40001230,"","","N","Polysporin Topical First Aid Antibiotic Ointment","000000","BACITRACIN/POLYMYXIN B SULFATE 500-10K/G OA","OINT. (G)","N", 0000.0000, 0000.0000,"","",,"","O","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004898,"NB",20101015,40001230,"","","N","Zincofax Display","000000","ZINC OXIDE 15 % KA","CREAM (G)","N", 0000.0000, 0000.0000,"","",,"","O","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00004952,"NB",20000928,40001230,"","","N","Cerevon Tab 100mg","000000","FERROUS SUCCINATE 100 MG TA","TABLET","N", 0000.0000, 0000.0000,"","",,"","O","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005096,"NB",20000928,40001230,"","","N","Tessalon 100mg","000000","BENZONATATE 100 MG CA","CAPSULE","N", 0000.0000, 0000.0000,"","",,"","O","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005118,"NB",20210323,40001230,"","","N","Doriden Cap 0.5gm (D/C)","000000","Unknown Generic Drug  ","","N", 0000.0000, 0000.0000,"","",,"","","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005134,"NB",20150915,40001230,"","","N","Locacorten .03%","007277","FLUMETHASONE PIVALATE 0.03 % KA","CREAM (G)","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005142,"NB",20181225,40001230,"","","N","Vioform 3%","007277","CLIOQUINOL 3 % KA","CREAM (G)","N", 0000.0000, 0000.0000,"","",,"","O","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005185,"NB",20210619,40001230,"","","N","Ritalin Ampoules 20mg","000000","METHYLPHENIDATE HCL 20 MG HR","AMPUL","N", 0000.0000, 0000.0000,"","",,"","C","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005193,"NB",20141206,40001230,"","","N","Rogitine 5mg/Vial","007277","PHENTOLAMINE MESYLATE 5 MG HS","VIAL","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005215,"NB",20000928,40001230,"","","N","Vioform Pwr (D/C)","000000","Unknown Generic Drug  ","","N", 0000.0000, 0000.0000,"","",,"","","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005223,"NB",19940101,40001230,"","","N","Privine 1:2000","000000","NAPHAZOLINE HCL 0.05 % AS","SPRAY","N", 0000.0000, 0000.0000,"","",,"","O","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005231,"NB",20000928,40001230,"","","N","Otrivin Pediatric Nas Spray 0.05%","000000","XYLOMETAZOLINE HCL 0.05 % AU","SPRAY","N", 0000.0000, 0000.0000,"","",,"","O","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005258,"NB",20000928,40001230,"","","N","Otrivin Nas Spray 0.1%","000000","XYLOMETAZOLINE HCL 0.1 % AU","SPRAY","N", 0000.0000, 0000.0000,"","",,"","O","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005274,"NB",20150101,40001230,"","","N","Apresoline Inj 20mg/Ml","000000","HYDRALAZINE HCL 20 MG/ML HV","VIAL","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005347,"NB",19940101,40001230,"","","N","Privine Solution 1:2000","000000","NAPHAZOLINE HCL 0.05 % SO","DROPS","N", 0000.0000, 0000.0000,"","",,"","O","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005355,"NB",20000928,40001230,"","","N","Otrivin Pediatric Nas Soln 0.05%","000000","XYLOMETAZOLINE HCL 0.05 % SO","DROPS","N", 0000.0000, 0000.0000,"","",,"","O","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005363,"NB",20000928,40001230,"","","N","Otrivin Nas Soln 0.1%","000000","XYLOMETAZOLINE HCL 0.1 % SO","DROPS","N", 0000.0000, 0000.0000,"","",,"","O","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005436,"NB",19940101,40001230,"","","N","Antistine 100mg","000000","ANTAZOLINE HCL 100 MG TA","TABLET","N", 0000.0000, 0000.0000,"","",,"","O","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005487,"NB",20210323,40001230,"","","N","Doriden Tab 0.25gm (D/C)","000000","Unknown Generic Drug  ","","N", 0000.0000, 0000.0000,"","",,"","","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005495,"NB",20210323,40001230,"","","N","Doriden 500mg Tablet","000000","GLUTETHIMIDE 500 MG TA","TABLET","N", 0000.0000, 0000.0000,"","",,"","O","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005509,"B",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Ismelin 10mg","000000","GUANETHIDINE SULFATE 10 MG TA","TABLET","N", 0000.2819, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005509,"B",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Ismelin 10mg","000000","GUANETHIDINE SULFATE 10 MG TA","TABLET","N", 0000.2819, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005509,"B",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Ismelin 10mg","000000","GUANETHIDINE SULFATE 10 MG TA","TABLET","N", 0000.2819, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005509,"B",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Ismelin 10mg","000000","GUANETHIDINE SULFATE 10 MG TA","TABLET","N", 0000.2819, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005509,"C",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Ismelin 10mg","000000","GUANETHIDINE SULFATE 10 MG TA","TABLET","N", 0000.2819, 0000.0000,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005509,"C",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Ismelin 10mg","000000","GUANETHIDINE SULFATE 10 MG TA","TABLET","N", 0000.2819, 0000.0000,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005509,"C",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Ismelin 10mg","000000","GUANETHIDINE SULFATE 10 MG TA","TABLET","N", 0000.2819, 0000.0000,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005509,"C",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Ismelin 10mg","000000","GUANETHIDINE SULFATE 10 MG TA","TABLET","N", 0000.2819, 0000.0000,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005509,"F",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Ismelin 10mg","000000","GUANETHIDINE SULFATE 10 MG TA","TABLET","N", 0000.2819, 0000.0000,"","",,"","P","At Home Program", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005509,"F",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Ismelin 10mg","000000","GUANETHIDINE SULFATE 10 MG TA","TABLET","N", 0000.2819, 0000.0000,"","",,"","P","At Home Program", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005509,"F",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Ismelin 10mg","000000","GUANETHIDINE SULFATE 10 MG TA","TABLET","N", 0000.2819, 0000.0000,"","",,"","P","At Home Program", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005509,"F",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Ismelin 10mg","000000","GUANETHIDINE SULFATE 10 MG TA","TABLET","N", 0000.2819, 0000.0000,"","",,"","P","At Home Program", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005509,"I",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Ismelin 10mg","000000","GUANETHIDINE SULFATE 10 MG TA","TABLET","N", 0000.2819, 0000.0000,"","",,"","P","Fair PharmaCare", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005509,"I",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Ismelin 10mg","000000","GUANETHIDINE SULFATE 10 MG TA","TABLET","N", 0000.2819, 0000.0000,"","",,"","P","Fair PharmaCare", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005509,"I",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Ismelin 10mg","000000","GUANETHIDINE SULFATE 10 MG TA","TABLET","N", 0000.2819, 0000.0000,"","",,"","P","Fair PharmaCare", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005509,"I",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Ismelin 10mg","000000","GUANETHIDINE SULFATE 10 MG TA","TABLET","N", 0000.2819, 0000.0000,"","",,"","P","Fair PharmaCare", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00005509,"W",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Ismelin 10mg","000000","GUANETHIDINE SULFATE 10 MG TA","TABLET","N", 0000.2819, 0000.0000,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
